Date,ID_Joueur,Temps_Jeu,Victoires,Achats_Objets,Satisfaction,Région,Serveur,Latitude,Longitude
2023-01-08,1488,152.0834216437257,2,0,95.6,AF,Stable,-36.851208152076644,97.89473093031302
2023-01-19,1488,119.87572245167537,0,0,85.3,AS,Stable,-88.95605561070819,19.06954455343717
2023-01-06,1488,,0,100,68.5,AS,Stable,-75.31763083436073,-157.6187435382432
2023-01-03,1488,112.56251922770973,1,100,68.9,OC,Stable,-48.71448263830505,143.70195205191322
2023-01-27,1488,137.0962912793857,1,0,82.0,,Stable,-60.212651431957774,-131.79018662079622
2023-01-05,1488,99.71836900353586,2,0,54.5,OC,Stable,-55.717866702183365,-7.148329306228703
2023-01-13,1488,149.81220788603872,1,0,,EU,Stable,14.263537255072166,-48.768426101774935
2023-01-15,1488,112.40739476957667,0,0,92.4,OC,Stable,-4.795019263307907,-46.84521237512499
2023-01-14,1488,107.40459012506314,0,0,60.1,NA,Stable,38.170815268639444,-77.67964341337812
2023-01-29,1488,120.65139055454529,0,0,86.3,NA,Stable,52.25996500719231,164.5879068493208
2023-01-23,1488,,0,50,61.3,OC,Stable,3.0034899204086685,-149.7197658525518
2023-01-16,1488,129.86047048489448,0,0,54.4,AF,Stable,16.719319427442528,108.89463951024578
2023-01-18,1488,103.87912232059801,2,0,95.0,EU,Stable,49.629698889605834,-38.691944365921984
2023-01-22,1488,,0,0,95.1,AF,Stable,-73.81929417898418,-161.04965890877105
2023-01-29,1488,156.4801961673443,2,500,80.3,AS,Dégradé,-11.884376636103426,26.291668108380946
2023-01-22,1488,98.42034939575478,1,0,73.1,OC,Stable,5.114741569223725,-46.007760771904884
2023-01-11,1643,116.08273628114486,1,50,77.6,AF,Dégradé,17.61971887941945,-100.58463212862375
2023-01-03,1643,133.83992139106266,1,0,,AF,Stable,7.648670280703101,-46.65122056323503
2023-01-22,1643,106.9242793505578,2,50,87.9,AS,Stable,-26.85883026135508,171.7621860087491
2023-01-10,1643,133.92961682479995,1,0,87.7,OC,Stable,-38.24946415248854,95.7318124974745
2023-01-10,1643,136.6619658195522,0,0,90.9,AF,Hors-Ligne,-10.659740035704957,115.18410687187776
2023-01-30,1643,152.4978532888291,3,50,76.1,SA,Hors-Ligne,-78.01421366470521,9.184080514315383
2023-01-21,1643,101.82029861745264,0,0,90.1,EU,Stable,-5.190131472506849,-73.62974918183023
2023-01-16,1643,91.71674279308576,3,0,57.8,SA,Stable,83.82842476569948,17.3513647275922
2023-01-12,1643,110.77267831308768,0,0,,AF,Stable,-80.29867703514799,16.40405989910579
2023-01-02,1643,90.967429813587,2,0,82.4,AF,Stable,-62.47013390250013,-126.60264845593449
2023-01-09,1643,136.9349461214249,1,50,55.3,SA,Stable,23.4629819595297,58.31325275624479
2023-01-24,1643,85.14746099470767,1,0,77.5,AF,Hors-Ligne,37.329641809490326,101.25835341794925
2023-01-03,1643,189.99049254758063,0,0,86.1,AF,Stable,-4.451038608550618,17.611615617465617
2023-01-24,1643,158.8778358472125,0,0,70.4,,Stable,75.02739611956918,-37.13341131783389
2023-01-30,1643,120.37727308800943,2,0,52.2,OC,Stable,-3.292380531002479,49.98527127069576
2023-01-25,1643,146.02183478993928,2,0,94.4,EU,Stable,-70.3160010934593,13.424027258824765
2023-01-30,1643,70.89594407067625,1,0,52.2,EU,Stable,-3.782511499968763,-150.08840248532056
2023-01-15,1643,195.70119994198674,1,0,95.2,NA,Stable,2.649706593772464,-45.193546001040005
2023-01-03,1643,102.29356163398532,0,100,52.6,NA,Dégradé,-12.824161730356067,153.47926837930373
2023-01-19,1643,116.38507758301921,1,0,86.8,AF,Stable,74.6242338212231,-157.85629727929927
2023-01-18,1643,64.32200138434689,0,100,96.2,AS,Stable,-3.7385926886736627,-77.82458445725244
2023-01-08,1643,134.58861914222683,0,100,95.3,EU,Stable,34.63935515738709,128.36436908565145
2023-01-26,1643,86.80967528768673,1,0,94.7,SA,Stable,1.5560625170166986,-179.51927900539417
2023-01-17,1643,123.04967284698088,1,0,94.2,SA,Dégradé,40.77376944336183,158.81910760116943
2023-01-08,1643,103.67176701226386,0,0,75.5,NA,Stable,-70.39512009508526,67.74302525389797
2023-01-07,1643,87.6676819520897,0,0,77.9,AF,Dégradé,80.08406996885063,-43.51939260311178
2023-01-30,1643,95.86915494712149,1,50,81.0,EU,Stable,20.115593619054195,-169.74032613928955
2023-01-07,1643,126.77364102256564,0,50,94.8,,Stable,-34.6045495193487,-163.56945947192787
2023-01-03,1643,,2,0,91.9,AF,Stable,-48.003751607904505,-73.59396745407416
2023-01-01,1643,,1,0,89.1,NA,Stable,42.78957118794071,57.28869243837184
2023-01-04,1517,139.89820143793435,0,100,83.8,NA,Stable,-41.88397018019818,-155.78623001588917
2023-01-25,1517,198.0743962462294,2,0,80.9,AF,Hors-Ligne,-9.202505723630722,137.3941183243826
2023-01-05,1517,134.32766458659015,1,500,,SA,Stable,21.00724785517744,128.75186705774433
2023-01-01,1517,92.48215073468137,1,0,59.6,AF,Hors-Ligne,64.39602964723335,-77.34179736806978
2023-01-15,1517,108.98657489783066,1,0,59.6,AF,Stable,59.26524957289021,-109.9922931992751
2023-01-05,1517,120.94767018457735,0,100,99.1,OC,Stable,30.07689188099961,-25.408541870791026
2023-01-13,1517,109.51725148092878,1,0,77.7,OC,Dégradé,-42.30261376425013,-78.35940964278545
2023-01-08,1517,147.09174500210798,1,50,74.2,SA,Stable,-60.85419324210029,162.14718864993569
2023-01-08,1517,126.52420449042674,2,0,92.5,SA,Stable,8.179306048616212,29.773512568757212
2023-01-05,1517,147.2355715472961,1,100,92.5,SA,Stable,68.67326503598835,84.99085220742336
2023-01-28,1517,110.56668629107112,1,200,58.8,OC,Stable,-16.501377783466864,11.021224775545903
2023-01-09,1517,159.7650065916377,2,0,58.7,OC,Stable,42.65981138727463,121.18255769916777
2023-01-01,1517,115.00543247155362,1,0,89.8,NA,Dégradé,59.76675003890722,-144.80277819789907
2023-01-04,1517,90.86430392586024,1,50,89.3,AS,Stable,-42.74331829714938,80.17175913725521
2023-01-03,1517,185.31961143126665,1,500,61.3,NA,Stable,83.58206809810241,96.32559686309162
2023-01-02,1517,65.25066759116649,0,50,92.1,EU,Stable,-44.09597266944795,-50.29749532758373
2023-01-08,1517,97.83783824085216,2,500,74.0,AF,Dégradé,16.087803158134093,-149.25289750093398
2023-01-23,1517,101.18916444508817,2,0,,AF,Stable,30.240398947107536,55.18779839933691
2023-01-09,1517,195.2491881916969,0,200,99.3,AS,Stable,9.541066675832695,-70.52482893284011
2023-01-02,1517,174.20576652439536,2,0,76.0,OC,Dégradé,21.88002128604542,30.11310406245414
2023-01-14,1517,164.81784430926592,1,0,56.9,AF,Stable,-51.99077043040584,137.16728074365653
2023-01-14,1517,110.08024012871005,1,0,64.0,NA,Stable,-64.02002931996816,119.5098368593529
2023-01-04,1517,192.78534011525323,0,50,66.7,OC,Stable,-87.22126710517625,27.32017597088128
2023-01-30,1517,131.05056011522913,1,0,97.9,,Stable,19.583360181455262,-140.90958809096117
2023-01-06,1517,149.31790110909367,1,200,63.2,AF,Stable,76.31316226480405,-18.898726090808452
2023-01-11,1517,125.3908614331862,0,200,,,Stable,32.5152904924951,81.29731339110276
2023-01-03,1517,118.51600286030245,1,50,,AF,Stable,27.182989307274894,24.120065163231686
2023-01-08,1517,112.44663978220862,4,0,63.7,NA,Stable,5.8634575975340795,-61.45464540245804
2023-01-03,1517,113.71080019742513,2,0,85.1,AS,Stable,21.26567557554965,-68.97485630322407
2023-01-14,1517,138.25474946034237,1,0,60.4,AF,Stable,40.17152998314941,64.24235820884314
2023-01-28,1680,131.01599396326165,1,50,62.1,NA,Stable,-62.787801463482836,47.40782029147459
2023-01-13,1680,119.05585889388948,0,0,99.3,AF,Dégradé,41.464684881940144,33.210258583621766
2023-01-13,1680,165.28571978096562,4,50,68.4,NA,Stable,-62.057073667365046,162.72297620193405
2023-01-02,1680,30.99740793777808,3,0,86.5,OC,Stable,-37.01275898898655,142.1428179942816
2023-01-13,1680,135.29661743763586,1,50,92.0,AS,Stable,-28.92233640889303,-66.95429779426651
2023-01-29,1680,141.53216119976938,0,0,67.3,OC,Stable,-38.5891064137982,-90.36859085156244
2023-01-19,1680,154.40888604765507,0,50,67.9,AF,Stable,4.426580770176713,152.1847507146088
2023-01-27,1680,118.05385676839917,0,0,88.7,AS,Stable,9.925953937404358,-105.00972669744918
2023-01-06,1680,126.23760202151873,1,0,80.4,EU,Stable,57.523354622353764,171.77674325285585
2023-01-16,1680,149.57845149944163,0,200,68.1,EU,Stable,13.889215723251809,-102.43928706880041
2023-01-02,1680,164.7349921284054,1,0,87.5,AS,Stable,89.36170884364338,-141.0190535141143
2023-01-08,1680,110.98392044463695,1,500,93.2,OC,Stable,35.0684254209995,-39.35866999276479
2023-01-17,1680,128.0092734938268,0,0,61.8,SA,Stable,41.326108145482294,144.35597416076752
2023-01-23,1680,170.35721893046272,2,0,51.2,AS,Dégradé,89.6058232530319,83.28756032599227
2023-01-02,1680,56.279187723634465,0,0,63.7,NA,Stable,-47.851868501828704,35.49279935405181
2023-01-10,1680,99.29962200556244,2,500,83.7,EU,Stable,26.40545118680582,72.56341387265394
2023-01-28,1680,163.9750793580889,1,500,95.8,AS,Stable,69.83392967615521,7.256982238091382
2023-01-16,1680,152.7761350082491,1,0,,AS,Dégradé,84.2293773903234,-65.58235986980586
2023-01-06,1680,135.67335632780083,0,0,61.1,AS,Stable,-9.62890950649512,-1.0798471525891102
2023-01-28,1680,106.5420938067264,4,50,94.1,NA,Dégradé,-12.4407885334996,-43.27481491654049
2023-01-02,1680,93.54544503043742,1,100,90.5,OC,Dégradé,-72.94710682210756,96.4881269341721
2023-01-02,1680,102.26353142272879,1,50,86.7,SA,Dégradé,72.76492619674059,-119.97568053244117
2023-01-26,1680,166.44024662456076,0,100,84.4,NA,Hors-Ligne,78.61705726753661,-18.052360317511756
2023-01-13,1680,101.1467193253396,1,0,90.4,SA,Stable,69.21251966133548,-141.60104630853056
2023-01-24,1680,123.04268892718974,0,50,93.1,EU,Stable,-49.43350714162972,-164.41539669873657
2023-01-15,1680,97.38877065414762,4,50,91.0,SA,Stable,-35.69285046687831,-96.31267602675791
2023-01-28,1680,145.2832209029708,4,0,56.1,SA,Stable,80.71468565529389,-122.02471669230175
2023-01-02,1680,103.83821158960677,2,50,86.1,EU,Stable,20.5584802795222,101.4688211853126
2023-01-07,1680,117.07218329536757,4,200,,NA,Stable,23.822909555857663,-122.25329136892661
2023-01-03,1680,69.49853600871523,0,100,59.3,NA,Dégradé,-14.939012322756,62.04495568384871
2023-01-08,1001,71.5989529138518,0,0,60.7,EU,Stable,20.738051770755646,1.034858973716183
2023-01-23,1001,120.23019579964519,0,0,89.3,NA,Stable,-61.1058837004057,-49.99289880009772
2023-01-14,1001,80.24528534406714,0,0,67.2,OC,Stable,80.885521283564,-157.7974404959756
2023-01-24,1001,183.15259918003505,4,0,70.0,AF,Stable,80.19611834853305,-29.91229028547724
2023-01-30,1001,58.15430663663251,0,500,68.9,SA,Stable,64.28154159196242,24.73157207990579
2023-01-23,1001,95.99474104007687,2,0,60.6,NA,Dégradé,-43.9215780529411,-137.62719731524635
2023-01-27,1001,120.50102601802651,2,50,,SA,Stable,67.68160304878074,147.46992386581195
2023-01-22,1001,109.04601186612646,1,0,90.3,AF,Stable,36.02069703846557,-140.11224475873445
2023-01-29,1001,86.87563630008242,0,0,62.5,AF,Stable,-45.68047744685367,119.00738154134194
2023-01-07,1001,91.26216481514196,0,0,55.3,,Stable,60.35962983124955,101.96880627816955
2023-01-21,1001,90.28037767502285,0,0,68.6,SA,Stable,-73.62966477075406,138.48819869370845
2023-01-07,1001,111.39834915539811,1,0,70.8,EU,Stable,39.07701727618033,-141.78481483322122
2023-01-01,1001,178.5578726855227,1,50,,EU,Stable,89.5354216912308,-14.335125789028183
2023-01-17,1001,122.3381188967463,1,50,94.4,EU,Dégradé,-12.399432605930656,-66.77156382004631
2023-01-09,1001,155.4870146816257,2,0,92.6,OC,Stable,21.893665198686236,66.84328263540462
2023-01-30,1001,135.20929037484424,1,0,92.5,OC,Hors-Ligne,-51.03768379003034,-112.63834307035535
2023-01-21,1001,153.41587193946663,0,50,90.3,EU,Stable,-6.027565333820519,-147.6102944695861
2023-01-13,1001,36.001070922192426,2,100,86.7,SA,Dégradé,-70.51745246025253,-101.22922121847999
2023-01-21,1001,110.86625936555312,1,0,81.7,EU,Stable,35.16827356185988,177.0954899441104
2023-01-19,1001,159.2140626945214,0,0,98.0,EU,Stable,49.09728697040933,-88.1991800026987
2023-01-21,1001,,2,0,85.6,AS,Hors-Ligne,15.903239104501424,-76.82023115010767
2023-01-19,1001,172.87419494608838,3,0,81.5,OC,Stable,43.39746930801937,79.86822601437012
2023-01-25,1001,164.51670461303286,3,0,89.4,OC,Dégradé,34.168790705043364,-67.7723091310748
2023-01-25,1001,105.92607851617613,0,0,62.3,EU,Stable,76.12894101702324,10.229554358702217
2023-01-22,1001,104.9050944286093,1,200,98.4,EU,Stable,-3.860461621527989,90.30577103708038
2023-01-17,1001,89.59182472936594,0,0,51.0,AS,Stable,6.916987785175721,-59.45468927314984
2023-01-23,1001,101.11217304408606,4,50,82.4,AS,Stable,-23.011550242931875,-50.153481947732274
2023-01-23,1001,83.02232807493255,0,0,53.9,OC,Stable,-26.48905632996317,-99.61574086416762
2023-01-30,1001,132.86433541299016,0,200,92.7,OC,Stable,57.19427139666624,89.96855740220093
2023-01-10,1001,76.31860519960699,2,50,98.4,OC,Stable,77.19648110499452,177.44973015641023
2023-01-10,1717,138.11199048570666,4,100,70.4,OC,Stable,-34.24362570196905,-157.54383963453267
2023-01-04,1717,138.84236090700745,1,50,92.9,SA,Stable,-14.515434519255464,-33.474174768500916
2023-01-08,1717,70.16386784448233,0,100,66.8,EU,Stable,-26.583181406079404,-56.42616761951446
2023-01-22,1717,,1,0,58.0,SA,Stable,63.837052996112305,-52.26971343673527
2023-01-20,1717,135.40827883245666,2,0,63.8,NA,Stable,80.60470901477089,8.719850673150688
2023-01-20,1717,142.49094064334608,1,200,65.1,OC,Stable,72.35886860228388,57.12921663566894
2023-01-18,1717,97.24004395371684,0,50,81.5,OC,Stable,-87.61978345098804,-3.1615540411858944
2023-01-14,1717,138.67137355419356,0,0,89.8,EU,Stable,-58.90720994549187,94.10160346840308
2023-01-18,1717,153.79180349166197,2,100,60.3,OC,Stable,71.12976803284758,-157.22026949565432
2023-01-28,1717,117.04174802985968,1,0,54.4,OC,Hors-Ligne,4.541146478067532,108.2646932484925
2023-01-14,1717,180.05767377745082,2,0,61.1,,Stable,-22.053141096171032,137.77296988885695
2023-01-20,1717,121.32193904738813,1,50,64.8,NA,Dégradé,-16.753539844226438,35.08689629539862
2023-01-21,1717,154.22357401357425,1,0,64.0,SA,Stable,58.339508896953134,-64.86613882538995
2023-01-24,1717,128.79026421775964,4,0,61.0,AS,Stable,56.20070571060947,-9.414448313141094
2023-01-15,1717,137.56564598570603,1,0,73.3,OC,Stable,59.069337240477495,34.3484055440905
2023-01-22,1717,69.86003197095684,1,500,92.8,SA,Stable,62.61303830564597,106.66692585400659
2023-01-30,1717,131.1316121464609,0,500,55.0,EU,Dégradé,-77.49895819961039,102.19361419523159
2023-01-04,1717,97.95074696228203,0,0,93.1,AF,Stable,46.15340217457245,-54.96883899742353
2023-01-13,1717,94.60805082666937,2,0,74.9,NA,Stable,19.95999925812211,-24.106913160646343
2023-01-27,1717,172.32309553397937,2,0,83.0,AF,Stable,-44.32860579699694,95.49826573317529
2023-01-23,1717,113.58689255812953,1,100,90.8,NA,Stable,16.65875208245255,-25.792141385835578
2023-01-08,1717,89.9009450707351,0,100,65.2,EU,Stable,33.094488173373506,48.67495083437785
2023-01-18,1717,109.22605115673376,0,0,97.7,EU,Stable,12.801550096745231,175.2891136243059
2023-01-12,1717,80.98649313234259,3,100,54.2,OC,Dégradé,-26.535280063606578,122.610264089677
2023-01-23,1717,163.0165340458881,0,50,76.4,NA,Stable,-45.98795947305458,-101.51575414207213
2023-01-14,1717,99.12957767500455,2,0,62.7,EU,Stable,-74.46467966047662,-31.737172613973428
2023-01-02,1717,135.87899801831009,0,0,70.4,AS,Stable,-79.75977880409746,16.289048220991674
2023-01-18,1717,160.68320142630975,3,0,72.4,NA,Stable,-26.561347430902615,35.32782568627022
2023-01-24,1717,104.99541956355812,3,0,95.7,EU,Stable,-47.423969153555916,-72.78108997773865
2023-01-02,1717,135.9606729681836,0,0,72.1,SA,Stable,-0.9549859778773566,151.09544950422827
2023-01-11,1624,89.0974183528671,2,0,84.9,EU,Stable,11.456164737686123,147.56233595431013
2023-01-09,1624,193.37308707341052,0,0,,AF,Stable,-21.66677682897776,-120.99792244017236
2023-01-12,1624,148.09140403849867,0,0,74.7,NA,Stable,-21.57178106960444,154.70505274589647
2023-01-17,1624,114.22180683717582,1,50,70.4,AF,Dégradé,44.71159198249862,-19.65606531433906
2023-01-15,1624,96.81498807333108,1,500,98.6,AF,Stable,-88.93324520234277,-22.242145521877973
2023-01-25,1624,116.5801034148112,1,100,91.4,OC,Stable,89.60592917736506,-114.21296668914927
2023-01-17,1624,109.80048832945442,1,50,97.0,AS,Stable,-10.631136230617315,-149.7961952020467
2023-01-26,1624,178.5883366199852,0,50,69.9,,Hors-Ligne,15.703313262912843,-90.55187906874593
2023-01-29,1624,83.23395833355293,0,0,84.8,NA,Stable,-46.130824048631936,136.82890864203972
2023-01-26,1624,124.04404269870611,1,0,62.5,EU,Stable,-52.25270036324095,-33.48231973164616
2023-01-18,1624,119.4498580009887,1,0,93.3,AF,Stable,31.10367371238968,151.06343569217273
2023-01-22,1624,116.47769098965392,1,0,96.7,EU,Stable,85.08752561764163,35.89633325705046
2023-01-06,1624,116.74150035184972,1,50,63.4,NA,Stable,73.50815079904646,-177.03562292663563
2023-01-17,1624,116.5178756963855,2,0,55.2,SA,Stable,77.72724604439765,-60.902357450771405
2023-01-23,1624,146.19198198996298,1,50,,NA,Stable,1.4618763082529966,-134.0692189455054
2023-01-24,1624,138.26953339477305,0,0,81.6,NA,Stable,-25.390547210347705,88.37785254814787
2023-01-18,1624,132.5673483411836,1,0,63.6,OC,Stable,47.86233143307999,63.726776227045065
2023-01-08,1624,30.0,1,500,,EU,Dégradé,7.59531714120115,-97.74083792876876
2023-01-09,1624,128.99384622489492,1,0,67.5,EU,Stable,56.360838948191486,-104.91331111070613
2023-01-06,1624,70.33081919489751,1,0,95.8,NA,Stable,35.81284886674176,144.8978216541788
2023-01-05,1624,139.38960489407475,1,0,72.6,AF,Stable,-24.52493556097174,-137.7406374028301
2023-01-12,1624,164.23492102711543,0,0,74.9,SA,Stable,-77.69359133833909,-168.11620852131358
2023-01-25,1624,92.21282662234347,1,50,67.4,OC,Stable,-36.93413287444181,-48.14463090033354
2023-01-29,1624,112.14657832971879,0,50,53.7,SA,Stable,59.517556230530545,22.966053431296643
2023-01-28,1624,102.01932884841008,1,0,74.7,SA,Stable,-6.9459987147914575,150.87183679264865
2023-01-11,1624,157.06295327270402,1,100,,OC,Stable,57.864298517416415,148.15705555380356
2023-01-25,1624,122.85083655816219,1,50,97.7,AF,Hors-Ligne,35.59868428580212,-129.74251597556625
2023-01-01,1624,171.84988141699,1,0,53.8,AF,Stable,-34.3923944558671,103.30652727197543
2023-01-11,1624,132.41262608842163,0,0,89.9,OC,Dégradé,-10.587489780237277,156.39938521562425
2023-01-19,1624,127.27350541907458,4,50,63.4,SA,Stable,28.21954685816928,120.06849787203771
2023-01-09,1602,122.04620347808509,2,50,91.1,AF,Hors-Ligne,67.88586186716677,-30.878593586514995
2023-01-27,1602,144.5397629777201,1,0,67.1,SA,Stable,-82.90111662235746,-105.20950308385545
2023-01-02,1602,67.8694140526397,0,0,55.7,SA,Stable,88.57887422931066,149.60855134438083
2023-01-12,1602,122.5603186656153,0,0,80.6,AF,Dégradé,-16.651444162047298,11.52711253689597
2023-01-04,1602,117.89860668816105,1,0,94.7,EU,Stable,-66.60054359761098,-88.86509975055765
2023-01-04,1602,141.76256481473297,1,0,59.1,EU,Stable,-30.375218233375364,-63.53275101367599
2023-01-18,1602,114.3689518237789,0,500,51.1,EU,Stable,53.235437877733375,22.221588151243083
2023-01-15,1602,88.8379669751199,1,50,94.2,EU,Stable,13.37102059602455,-33.76412671788157
2023-01-19,1602,120.22052024759097,1,50,84.9,AF,Dégradé,-70.04909301391666,-165.59025848115724
2023-01-13,1602,87.51478413394969,1,0,90.4,,Stable,-20.109240553383998,26.777212630150842
2023-01-19,1602,62.242133622375434,1,0,53.0,OC,Dégradé,-80.0167706844974,-33.89591436842372
2023-01-17,1602,141.81367444456478,2,0,94.5,NA,Hors-Ligne,-77.99290321096812,-9.558101806320764
2023-01-06,1602,137.37184718084012,0,0,,AF,Stable,-50.24964899644762,90.96138106747043
